,Type,Sex,Size,Intake Type,Intake Subtype,Intake Jurisdiction,PredomBreed,PredomColor,IntakeAgeYrs,Type Sex,Type Size,Type Intake Type,Type Intake Subtype,Type Intake Jurisdiction,Type PredomBreed,Type PredomColor,Type IntakeAgeYrs,Sex Size,Sex Intake Type,Sex Intake Subtype,Sex Intake Jurisdiction,Sex PredomBreed,Sex PredomColor,Sex IntakeAgeYrs,Size Intake Type,Size Intake Subtype,Size Intake Jurisdiction,Size PredomBreed,Size PredomColor,Size IntakeAgeYrs,Intake Type Intake Subtype,Intake Type Intake Jurisdiction,Intake Type PredomBreed,Intake Type PredomColor,Intake Type IntakeAgeYrs,Intake Subtype Intake Jurisdiction,Intake Subtype PredomBreed,Intake Subtype PredomColor,Intake Subtype IntakeAgeYrs,Intake Jurisdiction PredomBreed,Intake Jurisdiction PredomColor,Intake Jurisdiction IntakeAgeYrs,PredomBreed PredomColor,PredomBreed IntakeAgeYrs,PredomColor IntakeAgeYrs,Outcome Type
10094,0.0,3.0,4.0,4.0,13.0,10.0,22.0,16.0,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,39.0,30.0,66.0,48.0,17.25,16.0,52.0,40.0,88.0,64.0,23.0,52.0,40.0,88.0,64.0,23.0,130.0,286.0,208.0,74.75,220.0,160.0,57.5,352.0,126.5,92.0,2
10095,2.0,1.0,4.0,4.0,13.0,10.0,38.0,9.0,-1.0,2.0,8.0,8.0,26.0,20.0,76.0,18.0,-2.0,4.0,4.0,13.0,10.0,38.0,9.0,-1.0,16.0,52.0,40.0,152.0,36.0,-4.0,52.0,40.0,152.0,36.0,-4.0,130.0,494.0,117.0,-13.0,380.0,90.0,-10.0,342.0,-38.0,-9.0,0
10096,1.0,2.0,2.0,4.0,2.0,10.0,42.0,2.0,2.34,2.0,2.0,4.0,2.0,10.0,42.0,2.0,2.34,4.0,8.0,4.0,20.0,84.0,4.0,4.68,8.0,4.0,20.0,84.0,4.0,4.68,8.0,40.0,168.0,8.0,9.36,20.0,84.0,4.0,4.68,420.0,20.0,23.4,84.0,98.28,4.68,2
10097,0.0,3.0,4.0,4.0,1.0,8.0,22.0,18.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,12.0,12.0,3.0,24.0,66.0,54.0,-3.0,16.0,4.0,32.0,88.0,72.0,-4.0,4.0,32.0,88.0,72.0,-4.0,8.0,22.0,18.0,-1.0,176.0,144.0,-8.0,396.0,-22.0,-18.0,3
10098,1.0,2.0,1.0,4.0,2.0,8.0,11.0,2.0,8.01,2.0,1.0,4.0,2.0,8.0,11.0,2.0,8.01,2.0,8.0,4.0,16.0,22.0,4.0,16.02,4.0,2.0,8.0,11.0,2.0,8.01,8.0,32.0,44.0,8.0,32.04,16.0,22.0,4.0,16.02,88.0,16.0,64.08,22.0,88.11,16.02,2
10099,1.0,3.0,4.0,3.0,3.0,8.0,38.0,15.0,0.8,3.0,4.0,3.0,3.0,8.0,38.0,15.0,0.8,12.0,9.0,9.0,24.0,114.0,45.0,2.4000000000000004,12.0,12.0,32.0,152.0,60.0,3.2,9.0,24.0,114.0,45.0,2.4000000000000004,24.0,114.0,45.0,2.4000000000000004,304.0,120.0,6.4,570.0,30.400000000000002,12.0,0
10100,1.0,3.0,2.0,4.0,2.0,10.0,33.0,19.0,1.18,3.0,2.0,4.0,2.0,10.0,33.0,19.0,1.18,6.0,12.0,6.0,30.0,99.0,57.0,3.54,8.0,4.0,20.0,66.0,38.0,2.36,8.0,40.0,132.0,76.0,4.72,20.0,66.0,38.0,2.36,330.0,190.0,11.799999999999999,627.0,38.94,22.419999999999998,2
10101,0.0,2.0,0.0,2.0,13.0,8.0,22.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26.0,16.0,44.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,26.0,16.0,44.0,0.0,0.34,104.0,286.0,0.0,2.21,176.0,0.0,1.36,0.0,3.74,0.0,0
10102,0.0,3.0,0.0,4.0,13.0,8.0,22.0,2.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,39.0,24.0,66.0,6.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,52.0,32.0,88.0,8.0,0.52,104.0,286.0,26.0,1.69,176.0,16.0,1.04,44.0,2.8600000000000003,0.26,0
10103,0.0,2.0,0.0,4.0,13.0,10.0,22.0,12.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,26.0,20.0,44.0,24.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,52.0,40.0,88.0,48.0,0.48,130.0,286.0,156.0,1.56,220.0,120.0,1.2,264.0,2.6399999999999997,1.44,0
10104,0.0,2.0,4.0,1.0,6.0,8.0,20.0,2.0,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,12.0,16.0,40.0,4.0,3.82,4.0,24.0,32.0,80.0,8.0,7.64,6.0,8.0,20.0,2.0,1.91,48.0,120.0,12.0,11.459999999999999,160.0,16.0,15.28,40.0,38.199999999999996,3.82,3
10105,1.0,1.0,4.0,3.0,4.0,10.0,40.0,18.0,3.51,1.0,4.0,3.0,4.0,10.0,40.0,18.0,3.51,4.0,3.0,4.0,10.0,40.0,18.0,3.51,12.0,16.0,40.0,160.0,72.0,14.04,12.0,30.0,120.0,54.0,10.53,40.0,160.0,72.0,14.04,400.0,180.0,35.099999999999994,720.0,140.39999999999998,63.17999999999999,2
10106,1.0,3.0,1.0,4.0,13.0,8.0,3.0,0.0,10.01,3.0,1.0,4.0,13.0,8.0,3.0,0.0,10.01,3.0,12.0,39.0,24.0,9.0,0.0,30.03,4.0,13.0,8.0,3.0,0.0,10.01,52.0,32.0,12.0,0.0,40.04,104.0,39.0,0.0,130.13,24.0,0.0,80.08,0.0,30.03,0.0,2
10107,1.0,2.0,2.0,4.0,13.0,10.0,3.0,18.0,16.94,2.0,2.0,4.0,13.0,10.0,3.0,18.0,16.94,4.0,8.0,26.0,20.0,6.0,36.0,33.88,8.0,26.0,20.0,6.0,36.0,33.88,52.0,40.0,12.0,72.0,67.76,130.0,39.0,234.0,220.22000000000003,30.0,180.0,169.4,54.0,50.82000000000001,304.92,2
10108,1.0,2.0,4.0,4.0,20.0,10.0,38.0,0.0,6.01,2.0,4.0,4.0,20.0,10.0,38.0,0.0,6.01,8.0,8.0,40.0,20.0,76.0,0.0,12.02,16.0,80.0,40.0,152.0,0.0,24.04,80.0,40.0,152.0,0.0,24.04,200.0,760.0,0.0,120.19999999999999,380.0,0.0,60.099999999999994,0.0,228.38,0.0,0
10109,1.0,0.0,5.0,4.0,2.0,10.0,15.0,0.0,5.0,0.0,5.0,4.0,2.0,10.0,15.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,50.0,75.0,0.0,25.0,8.0,40.0,60.0,0.0,20.0,20.0,30.0,0.0,10.0,150.0,0.0,50.0,0.0,75.0,0.0,2
10110,2.0,1.0,2.0,1.0,10.0,8.0,38.0,0.0,-1.0,2.0,4.0,2.0,20.0,16.0,76.0,0.0,-2.0,2.0,1.0,10.0,8.0,38.0,0.0,-1.0,2.0,20.0,16.0,76.0,0.0,-2.0,10.0,8.0,38.0,0.0,-1.0,80.0,380.0,0.0,-10.0,304.0,0.0,-8.0,0.0,-38.0,-0.0,3
10111,1.0,3.0,5.0,4.0,2.0,10.0,56.0,6.0,5.27,3.0,5.0,4.0,2.0,10.0,56.0,6.0,5.27,15.0,12.0,6.0,30.0,168.0,18.0,15.809999999999999,20.0,10.0,50.0,280.0,30.0,26.349999999999998,8.0,40.0,224.0,24.0,21.08,20.0,112.0,12.0,10.54,560.0,60.0,52.699999999999996,336.0,295.12,31.619999999999997,2
10112,0.0,0.0,0.0,4.0,1.0,10.0,22.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,40.0,88.0,0.0,0.32,10.0,22.0,0.0,0.08,220.0,0.0,0.8,0.0,1.76,0.0,3
10113,2.0,0.0,4.0,2.0,13.0,10.0,38.0,9.0,-1.0,0.0,8.0,4.0,26.0,20.0,76.0,18.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,8.0,52.0,40.0,152.0,36.0,-4.0,26.0,20.0,76.0,18.0,-2.0,130.0,494.0,117.0,-13.0,380.0,90.0,-10.0,342.0,-38.0,-9.0,3
10114,0.0,1.0,4.0,4.0,13.0,8.0,22.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,4.0,4.0,13.0,8.0,22.0,2.0,-1.0,16.0,52.0,32.0,88.0,8.0,-4.0,52.0,32.0,88.0,8.0,-4.0,104.0,286.0,26.0,-13.0,176.0,16.0,-8.0,44.0,-22.0,-2.0,3
10115,1.0,1.0,1.0,1.0,5.0,8.0,33.0,15.0,5.82,1.0,1.0,1.0,5.0,8.0,33.0,15.0,5.82,1.0,1.0,5.0,8.0,33.0,15.0,5.82,1.0,5.0,8.0,33.0,15.0,5.82,5.0,8.0,33.0,15.0,5.82,40.0,165.0,75.0,29.1,264.0,120.0,46.56,495.0,192.06,87.30000000000001,2
10116,1.0,1.0,5.0,4.0,13.0,10.0,15.0,15.0,0.59,1.0,5.0,4.0,13.0,10.0,15.0,15.0,0.59,5.0,4.0,13.0,10.0,15.0,15.0,0.59,20.0,65.0,50.0,75.0,75.0,2.9499999999999997,52.0,40.0,60.0,60.0,2.36,130.0,195.0,195.0,7.67,150.0,150.0,5.8999999999999995,225.0,8.85,8.85,2
10117,1.0,2.0,1.0,4.0,13.0,8.0,33.0,19.0,0.83,2.0,1.0,4.0,13.0,8.0,33.0,19.0,0.83,2.0,8.0,26.0,16.0,66.0,38.0,1.66,4.0,13.0,8.0,33.0,19.0,0.83,52.0,32.0,132.0,76.0,3.32,104.0,429.0,247.0,10.79,264.0,152.0,6.64,627.0,27.389999999999997,15.77,0
10118,1.0,2.0,4.0,4.0,2.0,8.0,38.0,18.0,2.25,2.0,4.0,4.0,2.0,8.0,38.0,18.0,2.25,8.0,8.0,4.0,16.0,76.0,36.0,4.5,16.0,8.0,32.0,152.0,72.0,9.0,8.0,32.0,152.0,72.0,9.0,16.0,76.0,36.0,4.5,304.0,144.0,18.0,684.0,85.5,40.5,2
10119,0.0,2.0,4.0,2.0,13.0,10.0,22.0,0.0,4.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,26.0,20.0,44.0,0.0,9.98,8.0,52.0,40.0,88.0,0.0,19.96,26.0,20.0,44.0,0.0,9.98,130.0,286.0,0.0,64.87,220.0,0.0,49.900000000000006,0.0,109.78,0.0,0
10120,0.0,2.0,0.0,2.0,13.0,8.0,22.0,9.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26.0,16.0,44.0,18.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,26.0,16.0,44.0,18.0,0.66,104.0,286.0,117.0,4.29,176.0,72.0,2.64,198.0,7.260000000000001,2.97,0
10121,1.0,2.0,1.0,1.0,5.0,10.0,42.0,18.0,3.45,2.0,1.0,1.0,5.0,10.0,42.0,18.0,3.45,2.0,2.0,10.0,20.0,84.0,36.0,6.9,1.0,5.0,10.0,42.0,18.0,3.45,5.0,10.0,42.0,18.0,3.45,50.0,210.0,90.0,17.25,420.0,180.0,34.5,756.0,144.9,62.1,2
10122,1.0,2.0,2.0,4.0,13.0,10.0,40.0,18.0,1.0,2.0,2.0,4.0,13.0,10.0,40.0,18.0,1.0,4.0,8.0,26.0,20.0,80.0,36.0,2.0,8.0,26.0,20.0,80.0,36.0,2.0,52.0,40.0,160.0,72.0,4.0,130.0,520.0,234.0,13.0,400.0,180.0,10.0,720.0,40.0,18.0,0
10123,1.0,0.0,4.0,1.0,5.0,8.0,44.0,18.0,4.99,0.0,4.0,1.0,5.0,8.0,44.0,18.0,4.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,32.0,176.0,72.0,19.96,5.0,8.0,44.0,18.0,4.99,40.0,220.0,90.0,24.950000000000003,352.0,144.0,39.92,792.0,219.56,89.82000000000001,2
10124,2.0,4.0,4.0,4.0,2.0,8.0,38.0,9.0,-1.0,8.0,8.0,8.0,4.0,16.0,76.0,18.0,-2.0,16.0,16.0,8.0,32.0,152.0,36.0,-4.0,16.0,8.0,32.0,152.0,36.0,-4.0,8.0,32.0,152.0,36.0,-4.0,16.0,76.0,18.0,-2.0,304.0,72.0,-8.0,342.0,-38.0,-9.0,0
10125,1.0,2.0,4.0,4.0,2.0,10.0,15.0,18.0,10.43,2.0,4.0,4.0,2.0,10.0,15.0,18.0,10.43,8.0,8.0,4.0,20.0,30.0,36.0,20.86,16.0,8.0,40.0,60.0,72.0,41.72,8.0,40.0,60.0,72.0,41.72,20.0,30.0,36.0,20.86,150.0,180.0,104.3,270.0,156.45,187.74,2
10126,1.0,3.0,5.0,4.0,13.0,10.0,18.0,2.0,0.39,3.0,5.0,4.0,13.0,10.0,18.0,2.0,0.39,15.0,12.0,39.0,30.0,54.0,6.0,1.17,20.0,65.0,50.0,90.0,10.0,1.9500000000000002,52.0,40.0,72.0,8.0,1.56,130.0,234.0,26.0,5.07,180.0,20.0,3.9000000000000004,36.0,7.0200000000000005,0.78,2
10127,0.0,2.0,0.0,4.0,13.0,8.0,22.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,26.0,16.0,44.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,52.0,32.0,88.0,0.0,0.68,104.0,286.0,0.0,2.21,176.0,0.0,1.36,0.0,3.74,0.0,0
10128,1.0,0.0,2.0,4.0,13.0,10.0,42.0,5.0,9.13,0.0,2.0,4.0,13.0,10.0,42.0,5.0,9.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,26.0,20.0,84.0,10.0,18.26,52.0,40.0,168.0,20.0,36.52,130.0,546.0,65.0,118.69000000000001,420.0,50.0,91.30000000000001,210.0,383.46000000000004,45.650000000000006,2
10129,1.0,3.0,1.0,4.0,2.0,10.0,42.0,0.0,1.92,3.0,1.0,4.0,2.0,10.0,42.0,0.0,1.92,3.0,12.0,6.0,30.0,126.0,0.0,5.76,4.0,2.0,10.0,42.0,0.0,1.92,8.0,40.0,168.0,0.0,7.68,20.0,84.0,0.0,3.84,420.0,0.0,19.2,0.0,80.64,0.0,0
10130,1.0,2.0,1.0,4.0,2.0,10.0,42.0,2.0,5.62,2.0,1.0,4.0,2.0,10.0,42.0,2.0,5.62,2.0,8.0,4.0,20.0,84.0,4.0,11.24,4.0,2.0,10.0,42.0,2.0,5.62,8.0,40.0,168.0,8.0,22.48,20.0,84.0,4.0,11.24,420.0,20.0,56.2,84.0,236.04,11.24,1
10131,0.0,3.0,0.0,2.0,13.0,12.0,21.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,39.0,36.0,63.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,26.0,24.0,42.0,0.0,0.5,156.0,273.0,0.0,3.25,252.0,0.0,3.0,0.0,5.25,0.0,0
10132,0.0,2.0,4.0,4.0,13.0,8.0,21.0,11.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,26.0,16.0,42.0,22.0,0.84,16.0,52.0,32.0,84.0,44.0,1.68,52.0,32.0,84.0,44.0,1.68,104.0,273.0,143.0,5.46,168.0,88.0,3.36,231.0,8.82,4.62,2
10133,1.0,2.0,2.0,4.0,2.0,10.0,13.0,15.0,7.01,2.0,2.0,4.0,2.0,10.0,13.0,15.0,7.01,4.0,8.0,4.0,20.0,26.0,30.0,14.02,8.0,4.0,20.0,26.0,30.0,14.02,8.0,40.0,52.0,60.0,28.04,20.0,26.0,30.0,14.02,130.0,150.0,70.1,195.0,91.13,105.14999999999999,0
10134,1.0,1.0,1.0,1.0,5.0,10.0,42.0,15.0,10.01,1.0,1.0,1.0,5.0,10.0,42.0,15.0,10.01,1.0,1.0,5.0,10.0,42.0,15.0,10.01,1.0,5.0,10.0,42.0,15.0,10.01,5.0,10.0,42.0,15.0,10.01,50.0,210.0,75.0,50.05,420.0,150.0,100.1,630.0,420.42,150.15,2
10135,1.0,2.0,4.0,4.0,13.0,10.0,38.0,18.0,3.0,2.0,4.0,4.0,13.0,10.0,38.0,18.0,3.0,8.0,8.0,26.0,20.0,76.0,36.0,6.0,16.0,52.0,40.0,152.0,72.0,12.0,52.0,40.0,152.0,72.0,12.0,130.0,494.0,234.0,39.0,380.0,180.0,30.0,684.0,114.0,54.0,2
10136,0.0,0.0,4.0,1.0,14.0,10.0,22.0,2.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,56.0,40.0,88.0,8.0,1.68,14.0,10.0,22.0,2.0,0.42,140.0,308.0,28.0,5.88,220.0,20.0,4.2,44.0,9.24,0.84,2
10137,0.0,3.0,4.0,4.0,13.0,8.0,22.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,39.0,24.0,66.0,48.0,6.0,16.0,52.0,32.0,88.0,64.0,8.0,52.0,32.0,88.0,64.0,8.0,104.0,286.0,208.0,26.0,176.0,128.0,16.0,352.0,44.0,32.0,0
10138,1.0,0.0,3.0,1.0,9.0,10.0,15.0,18.0,0.5,0.0,3.0,1.0,9.0,10.0,15.0,18.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,30.0,45.0,54.0,1.5,9.0,10.0,15.0,18.0,0.5,90.0,135.0,162.0,4.5,150.0,180.0,5.0,270.0,7.5,9.0,2
10139,1.0,1.0,2.0,4.0,2.0,10.0,55.0,15.0,-1.0,1.0,2.0,4.0,2.0,10.0,55.0,15.0,-1.0,2.0,4.0,2.0,10.0,55.0,15.0,-1.0,8.0,4.0,20.0,110.0,30.0,-2.0,8.0,40.0,220.0,60.0,-4.0,20.0,110.0,30.0,-2.0,550.0,150.0,-10.0,825.0,-55.0,-15.0,2
10140,0.0,3.0,0.0,4.0,13.0,10.0,22.0,2.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,39.0,30.0,66.0,6.0,1.0499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,52.0,40.0,88.0,8.0,1.4,130.0,286.0,26.0,4.55,220.0,20.0,3.5,44.0,7.699999999999999,0.7,0
10141,0.0,3.0,4.0,4.0,13.0,8.0,54.0,10.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,39.0,24.0,162.0,30.0,5.9399999999999995,16.0,52.0,32.0,216.0,40.0,7.92,52.0,32.0,216.0,40.0,7.92,104.0,702.0,130.0,25.74,432.0,80.0,15.84,540.0,106.92,19.8,0
10142,1.0,2.0,4.0,4.0,2.0,10.0,15.0,15.0,0.96,2.0,4.0,4.0,2.0,10.0,15.0,15.0,0.96,8.0,8.0,4.0,20.0,30.0,30.0,1.92,16.0,8.0,40.0,60.0,60.0,3.84,8.0,40.0,60.0,60.0,3.84,20.0,30.0,30.0,1.92,150.0,150.0,9.6,225.0,14.399999999999999,14.399999999999999,3
10143,1.0,2.0,1.0,0.0,13.0,8.0,38.0,0.0,1.01,2.0,1.0,0.0,13.0,8.0,38.0,0.0,1.01,2.0,0.0,26.0,16.0,76.0,0.0,2.02,0.0,13.0,8.0,38.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,104.0,494.0,0.0,13.13,304.0,0.0,8.08,0.0,38.38,0.0,3
10144,0.0,2.0,0.0,4.0,13.0,8.0,22.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,26.0,16.0,44.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,52.0,32.0,88.0,0.0,0.68,104.0,286.0,0.0,2.21,176.0,0.0,1.36,0.0,3.74,0.0,0
10145,0.0,4.0,0.0,4.0,13.0,8.0,22.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,52.0,32.0,88.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,32.0,88.0,8.0,2.0,104.0,286.0,26.0,6.5,176.0,16.0,4.0,44.0,11.0,1.0,3
10146,1.0,2.0,2.0,2.0,2.0,8.0,7.0,17.0,2.0,2.0,2.0,2.0,2.0,8.0,7.0,17.0,2.0,4.0,4.0,4.0,16.0,14.0,34.0,4.0,4.0,4.0,16.0,14.0,34.0,4.0,4.0,16.0,14.0,34.0,4.0,16.0,14.0,34.0,4.0,56.0,136.0,16.0,119.0,14.0,34.0,3
10147,1.0,1.0,2.0,4.0,13.0,8.0,8.0,0.0,-1.0,1.0,2.0,4.0,13.0,8.0,8.0,0.0,-1.0,2.0,4.0,13.0,8.0,8.0,0.0,-1.0,8.0,26.0,16.0,16.0,0.0,-2.0,52.0,32.0,32.0,0.0,-4.0,104.0,104.0,0.0,-13.0,64.0,0.0,-8.0,0.0,-8.0,-0.0,2
10148,2.0,2.0,4.0,4.0,13.0,10.0,46.0,15.0,0.09,4.0,8.0,8.0,26.0,20.0,92.0,30.0,0.18,8.0,8.0,26.0,20.0,92.0,30.0,0.18,16.0,52.0,40.0,184.0,60.0,0.36,52.0,40.0,184.0,60.0,0.36,130.0,598.0,195.0,1.17,460.0,150.0,0.8999999999999999,690.0,4.14,1.3499999999999999,3
10149,0.0,2.0,0.0,4.0,13.0,10.0,22.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,26.0,20.0,44.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,52.0,40.0,88.0,0.0,0.64,130.0,286.0,0.0,2.08,220.0,0.0,1.6,0.0,3.52,0.0,0
10150,1.0,0.0,3.0,4.0,2.0,8.0,50.0,0.0,0.01,0.0,3.0,4.0,2.0,8.0,50.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,24.0,150.0,0.0,0.03,8.0,32.0,200.0,0.0,0.04,16.0,100.0,0.0,0.02,400.0,0.0,0.08,0.0,0.5,0.0,3
10151,1.0,1.0,4.0,4.0,2.0,10.0,15.0,18.0,2.99,1.0,4.0,4.0,2.0,10.0,15.0,18.0,2.99,4.0,4.0,2.0,10.0,15.0,18.0,2.99,16.0,8.0,40.0,60.0,72.0,11.96,8.0,40.0,60.0,72.0,11.96,20.0,30.0,36.0,5.98,150.0,180.0,29.900000000000002,270.0,44.85,53.82000000000001,2
10152,1.0,1.0,2.0,4.0,2.0,8.0,33.0,17.0,2.83,1.0,2.0,4.0,2.0,8.0,33.0,17.0,2.83,2.0,4.0,2.0,8.0,33.0,17.0,2.83,8.0,4.0,16.0,66.0,34.0,5.66,8.0,32.0,132.0,68.0,11.32,16.0,66.0,34.0,5.66,264.0,136.0,22.64,561.0,93.39,48.11,2
10153,0.0,2.0,0.0,4.0,13.0,10.0,22.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,26.0,20.0,44.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,52.0,40.0,88.0,0.0,0.68,130.0,286.0,0.0,2.21,220.0,0.0,1.7000000000000002,0.0,3.74,0.0,0
10154,1.0,3.0,4.0,1.0,5.0,10.0,12.0,18.0,12.15,3.0,4.0,1.0,5.0,10.0,12.0,18.0,12.15,12.0,3.0,15.0,30.0,36.0,54.0,36.45,4.0,20.0,40.0,48.0,72.0,48.6,5.0,10.0,12.0,18.0,12.15,50.0,60.0,90.0,60.75,120.0,180.0,121.5,216.0,145.8,218.70000000000002,2
10155,1.0,3.0,1.0,5.0,21.0,10.0,38.0,18.0,12.24,3.0,1.0,5.0,21.0,10.0,38.0,18.0,12.24,3.0,15.0,63.0,30.0,114.0,54.0,36.72,5.0,21.0,10.0,38.0,18.0,12.24,105.0,50.0,190.0,90.0,61.2,210.0,798.0,378.0,257.04,380.0,180.0,122.4,684.0,465.12,220.32,2
10156,0.0,3.0,4.0,4.0,1.0,8.0,22.0,16.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,12.0,12.0,3.0,24.0,66.0,48.0,-3.0,16.0,4.0,32.0,88.0,64.0,-4.0,4.0,32.0,88.0,64.0,-4.0,8.0,22.0,16.0,-1.0,176.0,128.0,-8.0,352.0,-22.0,-16.0,2
10157,1.0,0.0,2.0,4.0,2.0,8.0,11.0,7.0,1.17,0.0,2.0,4.0,2.0,8.0,11.0,7.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,16.0,22.0,14.0,2.34,8.0,32.0,44.0,28.0,4.68,16.0,22.0,14.0,2.34,88.0,56.0,9.36,77.0,12.87,8.19,2
10158,0.0,2.0,4.0,4.0,13.0,8.0,20.0,2.0,5.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,26.0,16.0,40.0,4.0,11.98,16.0,52.0,32.0,80.0,8.0,23.96,52.0,32.0,80.0,8.0,23.96,104.0,260.0,26.0,77.87,160.0,16.0,47.92,40.0,119.80000000000001,11.98,0
10159,1.0,3.0,1.0,4.0,13.0,8.0,50.0,0.0,8.78,3.0,1.0,4.0,13.0,8.0,50.0,0.0,8.78,3.0,12.0,39.0,24.0,150.0,0.0,26.339999999999996,4.0,13.0,8.0,50.0,0.0,8.78,52.0,32.0,200.0,0.0,35.12,104.0,650.0,0.0,114.13999999999999,400.0,0.0,70.24,0.0,438.99999999999994,0.0,2
10160,0.0,1.0,4.0,4.0,2.0,8.0,22.0,11.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,4.0,4.0,2.0,8.0,22.0,11.0,-1.0,16.0,8.0,32.0,88.0,44.0,-4.0,8.0,32.0,88.0,44.0,-4.0,16.0,44.0,22.0,-2.0,176.0,88.0,-8.0,242.0,-22.0,-11.0,2
10161,1.0,3.0,2.0,4.0,2.0,8.0,42.0,18.0,3.0,3.0,2.0,4.0,2.0,8.0,42.0,18.0,3.0,6.0,12.0,6.0,24.0,126.0,54.0,9.0,8.0,4.0,16.0,84.0,36.0,6.0,8.0,32.0,168.0,72.0,12.0,16.0,84.0,36.0,6.0,336.0,144.0,24.0,756.0,126.0,54.0,0
10162,0.0,3.0,4.0,4.0,13.0,8.0,22.0,16.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,12.0,12.0,39.0,24.0,66.0,48.0,-3.0,16.0,52.0,32.0,88.0,64.0,-4.0,52.0,32.0,88.0,64.0,-4.0,104.0,286.0,208.0,-13.0,176.0,128.0,-8.0,352.0,-22.0,-16.0,2
10163,1.0,3.0,2.0,4.0,2.0,12.0,3.0,2.0,2.7,3.0,2.0,4.0,2.0,12.0,3.0,2.0,2.7,6.0,12.0,6.0,36.0,9.0,6.0,8.100000000000001,8.0,4.0,24.0,6.0,4.0,5.4,8.0,48.0,12.0,8.0,10.8,24.0,6.0,4.0,5.4,36.0,24.0,32.400000000000006,6.0,8.100000000000001,5.4,2
10164,1.0,2.0,1.0,4.0,2.0,10.0,33.0,0.0,0.97,2.0,1.0,4.0,2.0,10.0,33.0,0.0,0.97,2.0,8.0,4.0,20.0,66.0,0.0,1.94,4.0,2.0,10.0,33.0,0.0,0.97,8.0,40.0,132.0,0.0,3.88,20.0,66.0,0.0,1.94,330.0,0.0,9.7,0.0,32.01,0.0,0
